============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3300000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
0001735   7.6098E+07  8.3649E+05  8.6323E+05
0001736   7.4012E+07 -2.4190E+05 -2.9263E+05
0001737   7.3955E+07  1.2739E+06 -6.4385E+05
0001738   7.4583E+07  2.5821E+05 -2.3000E+06
0001739   7.7244E+07  5.8579E+06  2.8965E+06
0001740   7.3294E+07 -1.0874E+06 -3.7781E+06
0001741   7.6131E+07  4.9400E+05  1.2146E+06
0001742   7.6332E+07  6.5754E+05 -9.8665E+05
0001743   7.4903E+07  1.9494E+05  9.4140E+05
0001744   7.3787E+07  7.2995E+05 -2.4459E+06
0001745   7.2781E+07 -5.2568E+05 -6.1101E+05
0001746   7.3698E+07 -9.9322E+05 -1.5564E+06
0001747   7.3862E+07 -1.5990E+06  3.4899E+05
0001748   7.5656E+07  2.2062E+06 -5.9612E+05
0001749   7.4373E+07 -2.8060E+05  2.4342E+06
0001750   7.5739E+07 -7.9346E+05 -1.1222E+06
0001751   7.7811E+07 -1.3192E+06  3.9943E+06
0001752   7.6979E+07 -1.5712E+05  3.9787E+05
0001753   7.5487E+07  2.7917E+06 -3.1804E+05
0001754   7.4698E+07  9.6007E+05 -1.6082E+06
0001755   7.4028E+07 -3.2351E+05 -1.7993E+06
0001756   7.5452E+07  1.1168E+06 -1.8467E+06
0001757   7.2493E+07  1.0251E+06 -6.2074E+05
0001758   7.5172E+07  3.4806E+05  3.4095E+05
0001759   7.5480E+07  4.7456E+05 -9.9305E+05
0001760   7.5219E+07  2.3062E+06  3.3440E+06
0001761   7.2970E+07 -6.7519E+05  1.8715E+06
0001762   7.6879E+07 -2.0178E+05 -1.4840E+06
0001763   7.5985E+07 -1.4388E+06  8.8290E+05
0001764   7.7191E+07 -1.9636E+06 -1.0453E+06
0001765   7.4604E+07 -6.2040E+05 -3.9679E+06
0001766   7.5795E+07 -9.1177E+05  3.4148E+06
0001767   7.5645E+07 -2.2494E+06  4.8643E+05
0001768   7.6639E+07  4.0160E+05 -3.3987E+05
0001769   7.3565E+07  1.1968E+06  2.1701E+06
0001770   7.6259E+07  8.4103E+05  1.2430E+06
0001771   7.5581E+07  3.7758E+05 -6.6269E+04
0001772   7.6421E+07  1.2135E+06  1.8305E+06
0001773   7.3979E+07 -1.6048E+06  1.8690E+06
0001774   7.4156E+07  2.7396E+06  3.2326E+06
0001775   7.5224E+07 -5.0373E+05 -2.0775E+05
0001776   7.5141E+07  9.1772E+04 -2.4698E+06
0001777   7.3739E+07 -1.0276E+06  4.0576E+05
0001778   7.3146E+07 -3.6678E+05 -1.8218E+06
0001779   7.4830E+07  5.8633E+05  2.0937E+06
0001780   7.3869E+07  3.0313E+06  1.8276E+06
0001781   7.5075E+07 -2.6397E+06  5.7683E+05
0001782   7.7035E+07  1.3565E+05  2.4103E+06
0001783   7.5847E+07 -4.8208E+05 -3.2062E+05
0001784   7.3375E+07  1.2767E+06  1.5623E+05
0001785   7.3240E+07 -4.0006E+05  5.3222E+05
0001786   7.7143E+07 -1.7696E+06 -1.7158E+06
0001787   7.6843E+07 -1.8889E+06  1.8178E+06
0001788   7.6548E+07  6.0890E+05  2.9008E+05
0001789   7.4800E+07  1.4189E+06  4.2832E+05
0001790   7.5002E+07  4.9154E+05 -2.1550E+05
0001791   7.2968E+07 -4.8997E+05  2.0697E+05
0001792   7.4819E+07  1.5366E+06 -2.7862E+06
0001793   7.2140E+07 -7.7850E+05 -9.6242E+05
0001794   7.3908E+07 -8.7511E+04 -1.7425E+06
0001795   7.3787E+07  2.9423E+06 -7.8997E+05
0001796   7.3735E+07 -6.6738E+05 -1.3817E+06
0001797   7.6451E+07 -7.1290E+04 -2.0542E+06
0001798   7.4907E+07 -1.3406E+05 -1.9492E+06
0001799   7.5117E+07 -7.8882E+04 -1.6281E+06
0001800   7.3596E+07  1.8371E+06 -1.7363E+06
0001801   7.4585E+07  1.1410E+06  1.2956E+06
0001802   7.4635E+07 -4.4160E+05 -2.7495E+06
0001803   7.6472E+07  2.2538E+05 -2.1736E+06
0001804   7.7626E+07 -3.5271E+06 -4.3258E+05
0001805   7.5646E+07 -1.0476E+05 -2.2573E+06
0001806   7.4684E+07 -2.1786E+06  1.9613E+05
0001807   7.3685E+07  9.8101E+05 -1.0902E+06
0001808   7.5683E+07 -7.1518E+06  2.7862E+06
0001809   7.3744E+07  7.3333E+05 -9.4200E+05
0001810   7.2695E+07  1.6006E+06  1.1226E+06
0001811   7.5058E+07  1.2140E+06 -1.0455E+06
0001812   7.6343E+07  3.3863E+06  3.7533E+06
0001813   7.3795E+07 -1.8343E+06  5.9106E+06
0001814   7.1421E+07  1.8922E+06 -2.8029E+05
0001815   7.6516E+07  1.3436E+06 -2.6190E+05
0001816   7.3655E+07  5.2847E+05 -1.9064E+06
0001817   7.6322E+07  1.8506E+06 -7.2974E+05
0001818   7.3191E+07 -1.1617E+06  4.6556E+06
0001819   7.3885E+07 -7.7300E+05  6.2400E+05
0001820   7.6138E+07 -1.3599E+06  1.0516E+06
0001821   7.4135E+07 -1.8110E+06  8.1364E+05
0001822   7.5286E+07  2.7556E+06 -2.3678E+06
0001823   7.7409E+07  2.9081E+06  2.0655E+06
0001824   7.5318E+07  3.1171E+06  1.9456E+06
0001825   7.5193E+07 -1.4291E+06  2.2887E+06
0001826   7.2537E+07 -1.3579E+06  9.4194E+04
0001827   7.3584E+07  3.9021E+06 -5.4885E+05
0001828   7.5314E+07  2.0666E+06  1.0790E+06
0001829   7.3831E+07 -1.2491E+06 -2.1556E+06
0001830   7.3050E+07 -6.6705E+05  1.0457E+06
0001831   7.7535E+07 -7.9167E+05  9.5891E+05
0001832   7.4986E+07 -1.8807E+06 -7.9849E+05
0001833   7.4280E+07 -2.1343E+05 -1.7530E+06
0001834   7.7042E+07 -1.2387E+06  2.9049E+06
0001835   7.4622E+07  3.0354E+06  5.6539E+05
0001836   7.6309E+07 -1.0109E+06 -1.6316E+06
0001837   7.5659E+07  1.1853E+06 -5.8893E+05
0001838   7.7287E+07 -4.0438E+06  1.1877E+06
0001839   7.6959E+07 -2.5855E+06  1.6078E+05
0001840   7.3947E+07 -3.4820E+05  5.8085E+04
0001841   7.5100E+07 -1.5191E+05  9.4363E+05
0001842   7.5315E+07  1.7017E+06 -1.1097E+06
0001843   7.5986E+07 -6.0181E+03  2.2351E+05
0001844   7.5382E+07 -7.5964E+05 -1.1158E+06
0001845   7.4973E+07 -1.1988E+06  1.2468E+06
0001846   7.3923E+07  1.2058E+06  2.3425E+06
0001847   7.5782E+07  2.6569E+06 -2.0108E+06
0001848   7.5905E+07 -2.3579E+06 -1.5275E+05
0001849   7.3968E+07  2.3289E+06 -3.4606E+05
0001850   7.5458E+07 -4.1974E+06  1.1492E+06
0001851   7.4858E+07  1.9618E+06 -2.2863E+06
0001852   7.5680E+07 -1.6928E+05  2.2785E+06
0001853   7.2757E+07  1.1130E+06 -6.5793E+05
0001854   7.4281E+07 -1.3382E+06 -4.3126E+05
0001855   7.5720E+07 -6.3997E+05  9.5300E+05
0001856   7.5137E+07  2.9597E+06 -2.8247E+05
0001857   7.5288E+07  8.0641E+05 -2.1814E+06
0001858   7.2025E+07 -5.5052E+06  3.8477E+06
0001859   7.4921E+07 -1.6445E+06 -9.6344E+05
0001860   7.5183E+07 -1.6160E+05 -2.7936E+05
0001861   7.3018E+07  1.3688E+06 -1.7598E+06
0001862   7.6056E+07 -1.2253E+06 -1.0074E+06
0001863   7.3756E+07  5.5267E+05 -1.0382E+06
0001864   7.4963E+07 -2.7266E+04 -3.4007E+06
0001865   7.5723E+07 -1.1205E+06  1.5640E+06
0001866   7.4192E+07  6.4129E+05 -7.4538E+05
0001867   7.3634E+07  1.2380E+06 -3.1272E+05
0001868   7.6968E+07  2.3506E+04 -3.1374E+05
0001869   7.4185E+07 -1.1800E+06  4.0910E+05
0001870   7.4682E+07  1.8197E+06  2.3553E+06
0001871   7.4837E+07  9.1454E+05 -2.4263E+06
0001872   7.3361E+07 -3.6414E+06  6.1296E+06
0001873   7.4053E+07  1.2083E+06 -9.0276E+05
0001874   7.4319E+07 -6.1341E+05 -1.4769E+06
0001875   7.6463E+07 -5.8421E+06 -2.2633E+05
0001876   7.3725E+07 -9.3763E+05 -3.9384E+05
0001877   7.7330E+07 -2.1470E+06  1.0589E+06
0001878   7.4923E+07 -1.7759E+06 -1.4003E+06
0001879   7.2913E+07  1.9359E+06  3.8160E+05
0001880   7.4619E+07 -3.4024E+06  1.2463E+06
0001881   7.5462E+07  2.3216E+05  1.4873E+06
0001882   7.5648E+07 -1.3341E+06  4.9350E+05
0001883   7.4867E+07  1.2644E+06 -2.2881E+06
0001884   7.2674E+07  8.6746E+05 -6.7378E+04
0001885   7.3345E+07  7.0193E+05 -6.0326E+06
0001886   7.4745E+07 -4.6680E+05  2.3764E+06
0001887   7.5701E+07 -5.8401E+05  8.8886E+05
0001888   7.3872E+07  3.5833E+06  3.6410E+06
0001889   7.3080E+07  6.3815E+06  2.9051E+06
0001890   7.3995E+07  1.3636E+05  6.1819E+05
0001891   7.5650E+07  1.2277E+06 -7.7471E+05
0001892   7.4368E+07  2.6783E+06 -2.9403E+06
0001893   7.6170E+07 -1.5539E+06 -2.0758E+06
0001894   7.4713E+07  6.5253E+05 -5.7851E+05
0001895   7.4702E+07  1.4843E+06 -1.2342E+05
0001896   7.5625E+07  2.9614E+06  2.3229E+06
0001897   7.5647E+07  1.7484E+06  2.5438E+05
0001898   7.1940E+07  5.3665E+05 -2.0229E+06
0001899   7.3253E+07  2.9355E+06 -4.2817E+05
0001900   7.2320E+07 -1.5169E+06  1.1116E+06
0001901   7.6171E+07  2.7024E+05 -1.2041E+06
0001902   7.4511E+07 -1.3649E+06 -9.1430E+05
0001903   7.4754E+07 -7.2405E+05 -5.8638E+05
0001904   7.5540E+07  1.5645E+06  1.8434E+06
0001905   7.4838E+07  2.6950E+05  7.0405E+05
0001906   7.4006E+07  8.2933E+05  8.8964E+05
0001907   7.4788E+07 -1.7485E+06 -1.7285E+06
0001908   7.5021E+07  7.4431E+05  3.1462E+03
0001909   7.3025E+07  2.0116E+06 -9.1397E+05
0001910   7.3592E+07 -2.2521E+06  5.0499E+05
0001911   7.5424E+07  1.5032E+06  3.0355E+06
0001912   5.6307E+07  3.1772E+07 -5.5926E+05
0001913   7.5955E+07 -1.7289E+05 -8.0061E+05
0001914   7.6078E+07  1.8151E+05 -2.0088E+06
0001915   7.5232E+07 -1.9442E+06 -3.5699E+04
0001916   7.4393E+07  4.9151E+05 -1.5763E+06
0001917   7.5003E+07  1.1599E+06  7.9524E+05
0001918   7.6290E+07  8.5160E+05  6.1092E+05
0001919   7.6044E+07 -6.0890E+05  1.0418E+06
0001920   7.5259E+07  3.3486E+06  9.2265E+05
0001921   7.5555E+07 -3.3687E+05 -2.9688E+05
0001922   7.3643E+07 -1.8766E+06 -2.7998E+06
0001923   7.5265E+07 -3.8279E+06 -2.9529E+06
0001924   7.4587E+07  5.3654E+05 -3.5546E+05
0001925   7.6513E+07  3.2128E+06  1.0088E+06
0001926   7.6518E+07 -9.6569E+05  1.0507E+06
0001927   7.4207E+07 -1.4439E+06 -2.3273E+05
0001928   7.3739E+07  2.2357E+05  8.6093E+05
0001929   7.4533E+07 -1.9210E+04  5.0651E+05
0001930   7.4719E+07  1.5181E+05 -6.0297E+06
0001931   7.7231E+07  1.9153E+06  1.4704E+06
0001932   7.3057E+07 -2.2179E+05 -4.3767E+04
0001933   7.5604E+07 -5.1925E+05  6.4564E+05
0001934   7.4451E+07  2.0884E+06  2.2763E+06
0001935   7.3384E+07 -2.5810E+06  2.7935E+05
0001936   7.1768E+07  2.2906E+06 -1.0506E+06
0001937   7.2630E+07 -9.5365E+05 -5.2580E+05
0001938   7.5462E+07  1.2580E+06 -1.2934E+06
0001939   7.4901E+07  1.3505E+06 -1.7645E+06
0001940   7.4340E+07 -4.6413E+05  6.4514E+05
0001941   7.5974E+07  3.1761E+05  3.6535E+05
0001942   7.5724E+07  1.0714E+05  1.6873E+05
0001943   7.5867E+07 -9.8559E+05  4.7596E+05
0001944   7.5995E+07 -2.3744E+06  9.5385E+05
0001945   7.2847E+07  1.9172E+04 -1.6027E+06
0001946   7.4450E+07 -2.7515E+05 -8.9340E+05
0001947   7.5429E+07 -3.6135E+04 -9.8949E+05
0001948   7.5931E+07 -9.0473E+05 -1.3034E+06
0001949   7.3464E+07 -2.0158E+06  1.4290E+06
0001950   7.6237E+07  1.6414E+06 -6.2963E+05
0001951   7.1523E+07  4.5264E+06 -1.0045E+07
0001952   7.5824E+07 -1.7891E+06  8.5060E+05
0001953   7.4686E+07  1.8622E+05 -2.3141E+06
0001954   7.3325E+07 -2.9212E+06 -2.0759E+06
0001955   7.5677E+07 -6.8615E+05  2.3166E+06
0001956   7.6210E+07 -5.1704E+05 -5.2715E+05
0001957   7.7462E+07  3.5923E+05  2.0972E+05
0001958   7.2488E+07  3.6804E+05  3.6962E+06
0001959   7.5696E+07 -1.3672E+06 -7.1334E+05
0001960   7.8186E+07 -7.8983E+05 -2.9125E+05
0001961   7.3589E+07  2.1228E+06 -1.9039E+06
0001962   7.5735E+07 -1.1704E+06 -1.0328E+06
0001963   7.4328E+07  3.3756E+06  6.8140E+06
0001964   7.3209E+07 -2.0570E+06  8.0806E+05
0001965   7.6082E+07  2.0223E+05 -9.1185E+05
0001966   7.3956E+07 -7.7761E+05 -1.4846E+06
0001967   7.5099E+07  8.0487E+05 -1.8626E+06
0001968   7.4676E+07  1.2725E+06 -1.6448E+06
0001969   7.6484E+07 -1.8305E+06 -1.7258E+06
0001970   7.3534E+07 -1.3709E+06 -9.2839E+04
0001971   7.2898E+07 -1.0543E+06  2.6012E+05
0001972   7.3560E+07 -1.8826E+06 -1.0079E+06
0001973   7.4926E+07  4.9849E+05 -2.1304E+05
0001974   7.3712E+07  4.1531E+05 -1.3178E+06
0001975   7.6060E+07 -6.9513E+05  1.2753E+06
0001976   7.4669E+07  5.5701E+05 -6.4091E+05
0001977   7.2939E+07  2.6633E+05 -2.9093E+04
0001978   7.5381E+07  2.0710E+06 -2.8850E+06
0001979   7.6303E+07  4.5899E+06  3.5131E+06
0001980   7.3833E+07  1.6137E+06 -5.7833E+05
0001981   7.5174E+07 -2.0017E+06  7.1915E+05
0001982   7.5391E+07 -4.7463E+05 -1.9650E+05
0001983   7.3169E+07  3.0125E+06  2.0443E+05
0001984   7.4861E+07  3.9906E+04 -8.1350E+05
0001985   7.3884E+07 -1.4866E+06 -1.1569E+06
0001986   7.4779E+07 -1.0782E+06 -7.4317E+05
0001987   7.7716E+07 -2.0576E+06 -2.1809E+06
0001988   7.4819E+07 -8.0416E+05 -6.7024E+05
0001989   7.3641E+07  1.1683E+06 -1.7521E+06
0001990   7.6290E+07  1.0081E+06  1.5613E+06
0001991   7.3533E+07 -7.1732E+06 -3.3643E+06
0001992   7.6792E+07 -9.7924E+05 -4.9537E+05
0001993   7.6361E+07 -2.3106E+05 -1.9526E+05
0001994   7.3939E+07 -8.2027E+05  8.7059E+05
0001995   7.4289E+07  2.4064E+06 -5.9628E+05
0001996   7.7918E+07  5.7460E+05  5.1251E+05
0001997   7.6169E+07 -2.5908E+06 -2.1988E+05
0001998   7.7025E+07  2.9519E+05  1.5654E+06
0001999   7.7033E+07  1.1141E+06  1.6032E+06
0002000   7.6862E+07  1.7682E+06 -2.7630E+06
0002001   7.4869E+07  1.4466E+06 -2.3719E+06
0002002   7.4598E+07 -7.3630E+05 -1.6023E+06
0002003   7.3926E+07  1.2125E+06  2.6293E+06
0002004   7.4798E+07 -1.3283E+06  1.5592E+06
0002005   7.3809E+07  7.9004E+05  1.8356E+05
0002006   7.5788E+07  1.2468E+06 -9.0086E+05
0002007   7.4712E+07  5.2667E+04 -1.4376E+06
0002008   7.5936E+07 -4.7177E+05  1.7247E+05
0002009   7.5451E+07 -2.0271E+06 -1.7136E+06
0002010   7.7472E+07 -2.6756E+06 -1.6409E+06
0002011   7.5954E+07 -1.9923E+06  1.9765E+06
0002012   7.6230E+07 -1.7354E+06  2.1890E+04
0002013   7.4791E+07 -2.7989E+06  3.9045E+04
0002014   7.3729E+07  1.0715E+06  2.7708E+05
0002015   7.7052E+07 -1.2522E+06  2.0685E+05
0002016   7.5382E+07  1.5116E+06  8.5100E+05
0002017   7.7510E+07 -1.6276E+06 -2.1831E+06
0002018   7.2988E+07 -2.6066E+06 -1.7817E+06
0002019   7.6338E+07  4.0249E+03  9.2678E+04
0002020   7.5789E+07  1.3476E+06 -1.4836E+06
0002021   7.4441E+07  1.4379E+06 -1.4219E+06
0002022   7.6592E+07  1.3049E+06 -1.8535E+05
0002023   7.4995E+07 -4.7590E+05 -2.9977E+06
0002024   7.6985E+07 -8.6744E+05 -3.2952E+06
0002025   7.6800E+07 -1.4665E+06  1.3534E+06
0002026   7.5104E+07 -1.3523E+06 -3.5652E+06
0002027   7.5862E+07  3.2948E+06 -3.7480E+05
0002028   7.5813E+07  1.6336E+06  8.5852E+05
0002029   7.4945E+07 -1.5956E+05  9.8315E+05
0002030   7.5192E+07  4.1682E+05  1.9201E+06
0002031   7.4145E+07 -2.4174E+06 -1.1838E+06
0002032   7.4749E+07 -8.8324E+05 -1.2909E+06
0002033   7.5187E+07  1.7732E+06  1.7076E+06
0002034   7.5701E+07 -2.3912E+06 -1.5130E+06
0002035   7.6987E+07 -1.8584E+04  2.9729E+05
0002036   7.6531E+07 -6.8604E+05  3.0964E+05
0002037   7.4998E+07 -1.9021E+06 -1.0987E+06
0002038   7.5896E+07 -6.5754E+05  7.4230E+05
0002039   6.8741E+07  1.2332E+07 -1.1788E+07
0002040   7.6077E+07  7.8156E+05 -1.1975E+06
0002041   7.6406E+07 -1.6004E+06  4.7243E+05
0002042   7.6642E+07  6.9031E+05  1.6974E+05
0002043   7.8009E+07 -7.2576E+05  3.3942E+06
0002044   7.5951E+07 -2.0680E+06  8.9068E+04
0002045   7.5328E+07  1.2066E+06  3.7162E+05
0002046   7.7228E+07  3.9019E+04  3.7193E+05
0002047   7.4618E+07 -2.7364E+06  1.6154E+06
0002048   7.5507E+07  1.2173E+04  4.3769E+05
0002049   7.4083E+07  3.7844E+04  9.9784E+05
0002050   7.5490E+07  3.3206E+04  9.0632E+05
0002051   7.7250E+07  2.8825E+06 -1.8293E+06
0002052   7.4691E+07 -1.7557E+06  6.3637E+05
0002053   7.5499E+07  1.8818E+06 -6.0852E+04
0002054   7.7454E+07 -1.2238E+06 -1.4891E+06
0002055   7.6503E+07 -1.4674E+06  1.4112E+06
0002056   7.4684E+07  7.7085E+05 -4.1718E+06
0002057   7.3972E+07  1.7471E+06  6.2917E+04
0002058   7.3716E+07 -6.3030E+04  1.7791E+06
0002059   7.6231E+07 -3.4909E+06  3.8983E+06
0002060   7.4864E+07 -7.2899E+05  2.9012E+06
0002061   7.6193E+07 -5.2292E+05 -2.5536E+05
0002062   7.3024E+07  2.6695E+05 -1.4469E+06
0002063   7.3709E+07  2.7877E+06 -2.5948E+06
0002064   7.4543E+07  1.7564E+06 -2.9783E+03
0002065   7.5993E+07 -6.0986E+04  6.1651E+05
0002066   7.4626E+07  1.0441E+06  1.2449E+06
0002067   7.4620E+07  5.3853E+04  3.7863E+06
0002068   7.1879E+07  1.0781E+06  1.6782E+06
0002069   7.6731E+07  2.4158E+06 -4.3219E+05
0002070   7.5885E+07  6.9768E+05  5.5645E+05
0002071   7.6931E+07 -2.3864E+05 -1.5702E+06
0002072   7.3837E+07 -4.9567E+05 -7.0320E+05
0002073   7.5814E+07  2.7904E+06 -2.0450E+06
0002074   7.4225E+07  4.1319E+05  8.8722E+05
0002075   7.2726E+07 -4.4416E+04  1.2350E+06
0002076   7.3996E+07  1.0884E+06 -2.6646E+06
0002077   7.2566E+07 -1.1019E+06  9.7274E+05
0002078   7.7968E+07  1.0031E+06 -1.3475E+06
0002079   7.3496E+07  1.2254E+06 -8.4773E+05
0002080   7.6732E+07 -7.6673E+05 -1.2248E+06
0002081   7.2980E+07  1.4930E+06 -9.7426E+05
0002082   7.4462E+07  1.9260E+05  1.7563E+06
0002083   7.6229E+07  1.5945E+06  9.4574E+04
0002084   7.4732E+07 -7.5478E+05 -1.0459E+06
0002085   7.6406E+07  7.7545E+04 -1.4806E+06
0002086   7.5037E+07  9.5735E+05 -4.9229E+05
0002087   7.5942E+07  1.7967E+06  4.3411E+05
0002088   7.5163E+07  1.2372E+05  1.4756E+06
0002089   7.6672E+07 -5.7185E+05  2.2154E+06
0002090   7.2496E+07 -5.4112E+06 -4.5024E+06
0002091   7.4295E+07  6.8924E+05 -1.4302E+05
0002092   7.4142E+07 -1.5307E+06 -4.4253E+05
0002093   7.5454E+07 -1.9251E+06 -1.7184E+06
0002094   7.3955E+07  2.9730E+06 -4.0289E+05
0002095   7.6047E+07  1.8041E+05 -2.2934E+05
0002096   7.5947E+07  7.7518E+05 -1.2735E+06
0002097   7.3878E+07  5.1289E+05  5.0550E+05
0002098   7.6952E+07  3.4480E+05 -1.9255E+05
0002099   7.5571E+07  1.3139E+06 -1.5145E+05
0002100   7.2525E+07  1.1269E+06  2.3857E+05
0002101   7.3343E+07  4.6753E+05 -1.5411E+06
0002102   7.5541E+07 -1.2562E+06  1.1695E+06
0002103   7.5586E+07  1.5633E+06  1.5829E+06
0002104   7.2506E+07  1.1546E+07 -1.6266E+06
0002105   7.3752E+07 -7.6924E+05 -3.1111E+06
0002106   7.3795E+07  2.7935E+06 -4.2449E+05
0002107   7.5599E+07 -2.2255E+06 -4.0084E+05
0002108   7.4933E+07 -3.7098E+05 -2.4360E+05
0002109   7.3952E+07 -3.4173E+06  2.1243E+06
0002110   7.4816E+07 -4.6316E+06 -1.0484E+07
0002111   7.4870E+07  9.0444E+05 -2.3637E+05
0002112   7.4794E+07  4.4596E+05 -1.2599E+06
0002113   7.7996E+07 -7.3439E+05 -2.5516E+06
0002114   7.5549E+07 -1.6421E+06 -2.7709E+05
0002115   7.3749E+07 -2.6509E+06  1.0129E+06
0002116   7.5734E+07  1.6686E+06  1.0408E+05
0002117   7.5172E+07 -4.0627E+05  3.2282E+05
0002118   7.6456E+07  9.1547E+05  5.5502E+05
0002119   7.5117E+07  1.0752E+06  6.5377E+04
0002120   7.4112E+07  2.0108E+06 -5.1942E+06
0002121   7.4224E+07 -1.2323E+06 -3.3734E+05
0002122   7.5475E+07 -1.3581E+06  1.4285E+05
0002123   7.4761E+07  1.6936E+04  1.8449E+05
0002124   7.3234E+07  1.7356E+06  1.1371E+06
0002125   7.6438E+07 -3.3972E+05  6.0027E+05
0002126   7.4477E+07  8.1302E+05  1.5133E+06
0002127   7.5640E+07 -8.9429E+05  3.7286E+05
0002128   7.5382E+07  1.1858E+06 -6.7752E+05
0002129   7.5146E+07  2.3409E+05 -3.3685E+06
0002130   7.5972E+07  6.0383E+05 -4.8939E+05
0002131   7.5920E+07 -1.7342E+06 -4.2028E+04
0002132   7.6437E+07 -1.3638E+06  4.2190E+05
0002133   7.5766E+07 -1.5342E+05 -1.0275E+06
0002134   7.6247E+07  1.6208E+06 -2.4776E+06
0002135   7.3261E+07 -2.2822E+06  7.5159E+04
0002136   7.5819E+07  1.6117E+06 -4.6274E+05
0002137   7.5088E+07  1.1348E+06 -1.6217E+05
0002138   7.7127E+07  8.5260E+05 -1.8772E+06
0002139   7.3222E+07 -1.6553E+06  5.2256E+05
0002140   7.3464E+07  4.9055E+05  1.2526E+06
0002141   7.6442E+07 -2.8399E+04 -6.1163E+05
0002142   7.5364E+07 -2.5433E+06  9.7315E+05
0002143   7.3395E+07  2.6219E+06  3.6131E+06
0002144   7.6605E+07  7.8902E+04  8.5091E+05
0002145   7.6147E+07  9.7403E+05  7.5097E+05
0002146   7.3609E+07  2.5394E+06  6.5889E+05
0002147   7.2667E+07  1.9486E+06  1.3083E+06
0002148   7.5848E+07  1.4145E+06 -3.3043E+05
0002149   7.5356E+07 -1.7926E+06  1.0159E+06
0002150   7.4373E+07 -1.0715E+06 -3.0233E+06
0002151   7.5162E+07  1.3135E+06  1.0639E+06
0002152   7.7821E+07 -4.2305E+06  4.1482E+05
0002153   7.5630E+07  1.8775E+05 -3.2887E+06
0002154   7.3803E+07 -1.3946E+06 -7.1847E+05
0002155   7.5402E+07 -4.1410E+05  2.1082E+06
0002156   7.4073E+07 -1.1681E+06  1.0821E+06
0002157   7.5029E+07  1.5191E+06  3.8957E+05
0002158   7.3246E+07 -1.5153E+06 -1.2089E+06
0002159   7.4853E+07 -1.9479E+06  1.5309E+04
0002160   7.6429E+07 -2.7375E+06 -4.2763E+05
0002161   7.5551E+07  1.1970E+06  1.9236E+06
0002162   7.6574E+07  2.1215E+06 -2.4023E+06
0002163   7.4349E+07 -1.8953E+06  3.3732E+05
0002164   7.4797E+07 -1.3440E+05  2.3337E+05
0002165   7.4457E+07 -5.7657E+05 -1.0891E+05
0002166   7.3764E+07  1.5484E+06 -1.2055E+06
0002167   7.6009E+07 -3.0135E+06  1.5134E+06
0002168   7.5362E+07 -8.8435E+05 -2.8447E+04
0002169   7.8509E+07  4.9198E+05 -4.8906E+04
0002170   7.6852E+07  2.8547E+06 -5.6867E+04
0002171   7.3808E+07 -3.2252E+05  2.3897E+06
0002172   7.4065E+07  1.9387E+05  8.8537E+05
0002173   7.5022E+07 -4.1254E+06  1.0505E+06
0002174   7.5814E+07  5.8870E+06 -6.8170E+04
0002175   7.5639E+07  5.3547E+05  2.5954E+05
0002176   7.5396E+07 -1.6990E+06  1.6243E+06
0002177   7.4254E+07  2.6417E+06  2.7259E+06
0002178   7.4345E+07  6.1217E+05  2.1627E+06
0002179   7.6178E+07  3.5117E+05  9.6386E+05
0002180   7.5322E+07 -1.2828E+05  1.4655E+06
0002181   7.6020E+07  1.3800E+06  1.3769E+06
0002182   7.7000E+07  1.1428E+06 -4.6585E+05
0002183   7.5422E+07  3.5765E+06 -4.7089E+05
0002184   7.4204E+07 -3.3529E+06 -1.2314E+06
0002185   7.5854E+07 -1.6600E+06  1.3463E+06
0002186   7.2879E+07 -8.7152E+05  9.9164E+04
0002187   7.5193E+07  5.6219E+05  1.1167E+06
0002188   7.5470E+07 -1.4897E+05 -1.1020E+06
0002189   7.4265E+07 -2.6254E+06 -8.0838E+05
0002190   7.2435E+07 -1.2539E+06  3.3431E+05
0002191   7.4609E+07  1.5333E+05 -1.2853E+06
0002192   7.5710E+07  1.5112E+06 -4.0396E+05
0002193   7.5192E+07 -1.4595E+04 -1.9541E+05
0002194   7.4965E+07 -2.0046E+06  1.7074E+06
0002195   7.6537E+07 -1.7501E+06 -3.3498E+06
0002196   7.4406E+07 -9.0254E+05 -2.9438E+06
0002197   7.6056E+07  2.7094E+06  9.5109E+05
0002198   7.6316E+07  2.0726E+06 -7.1094E+05
0002199   7.5668E+07 -1.2115E+06  8.0041E+05
0002200   7.3749E+07 -1.5384E+06  1.0921E+06
0002201   7.5254E+07  6.3524E+05 -2.5328E+05
0002202   7.4797E+07 -3.5926E+06 -1.3227E+06
0002203   7.5502E+07 -1.2335E+06  1.3287E+06
0002204   7.4212E+07  2.3023E+06 -1.2169E+06
0002205   7.5249E+07  5.7274E+05  2.2962E+06
0002206   7.6059E+07 -1.6458E+06  1.2141E+06
0002207   7.5879E+07 -8.5258E+05 -1.0699E+06
0002208   7.5404E+07  2.8663E+05  4.6749E+05
0002209   7.5606E+07  1.9959E+06 -3.7518E+06
0002210   7.4361E+07  9.7845E+05 -1.2543E+06
0002211   7.3914E+07  5.9868E+05 -2.9940E+06
